Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general,Unnamed: 13
SANTA FE,Caseros,Casilda,82014050,"4,14","1,9",- 0,"1,24",- 0,- 0,- 0,"1,13","8,41",
SANTA FE,Caseros,Chabás,82014060,"1,15",- 0,- 0,620,- 0,- 0,- 0,13,"1,78",
SANTA FE,Caseros,Chañar Ladeado,82014070,69,730,- 0,569,- 0,- 0,- 0,- 0,"1,37",
SANTA FE,Caseros,Gödeken,82014080,- 0,531,- 0,1,- 0,- 0,- 0,- 0,532,
SANTA FE,Caseros,Los Molinos,82014090,25,507,- 0,- 0,- 0,- 0,- 0,- 0,532,
SANTA FE,Caseros,Los Nogales,82014100,- 0,44,- 0,- 0,- 0,- 0,- 0,- 0,44,
SANTA FE,Caseros,Los Quirquinchos,82014110,- 0,- 0,- 0,- 0,- 0,- 0,- 0,815,815,
SANTA FE,Caseros,San José de la Esquina,82014120,131,"1,98",- 0,- 0,- 0,- 0,- 0,3,"2,11",
SANTA FE,Caseros,Sanford,82014130,88,- 0,- 0,378,- 0,- 0,- 0,- 0,466,
SANTA FE,Caseros,Villada,82014140,92,1,- 0,- 0,- 0,- 0,- 0,- 0,93,
SANTA FE,Castellanos,Aldao (Est. Casablanca),82021010,28,- 0,- 0,662,- 0,- 0,- 0,58,748,
SANTA FE,Castellanos,Angélica,82021020,371,- 0,- 0,233,- 0,- 0,- 0,7,611,
SANTA FE,Castellanos,Ataliva,82021030,15,10,- 0,359,- 0,- 0,- 0,189,573,
SANTA FE,Castellanos,Aurelia,82021040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,4,4,
SANTA FE,Castellanos,Bauer y Sigel,82021060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,- 0,
SANTA FE,Castellanos,Bella Italia,82021070,34,316,- 0,2,- 0,- 0,- 0,4,356,
SANTA FE,Castellanos,Castellanos,82021080,- 0,1,- 0,- 0,- 0,- 0,- 0,5,6,
SANTA FE,Castellanos,Colonia Bicha,82021090,72,- 0,- 0,165,- 0,- 0,- 0,- 0,237,
SANTA FE,Castellanos,Colonia Cello,82021100,- 0,- 0,- 0,- 0,- 0,- 0,- 0,29,29,
SANTA FE,Castellanos,Colonia Margarita,82021110,- 0,10,- 0,- 0,- 0,- 0,- 0,- 0,10,
SANTA FE,Castellanos,Colonia Raquel,82021120,31,- 0,- 0,212,- 0,- 0,- 0,3,246,
SANTA FE,Castellanos,Coronel Fraga,82021130,- 0,- 0,- 0,- 0,- 0,- 0,- 0,49,49,
SANTA FE,Castellanos,Esmeralda,82021150,- 0,82,- 0,- 0,- 0,- 0,- 0,- 0,82,
SANTA FE,Castellanos,Estación Clucellas,82021160,- 0,179,- 0,- 0,- 0,- 0,- 0,4,183,
SANTA FE,Castellanos,Estación Saguier,82021170,- 0,11,- 0,- 0,- 0,- 0,- 0,3,14,
SANTA FE,Castellanos,Eusebia y Carolina,82021180,27,- 0,- 0,148,- 0,- 0,- 0,- 0,175,
SANTA FE,Castellanos,Eustolia,82021190,- 0,- 0,- 0,- 0,- 0,- 0,- 0,4,4,
SANTA FE,Castellanos,Humberto Primo,82021220,197,53,- 0,33,- 0,- 0,- 0,262,545,
SANTA FE,Castellanos,Josefina,82021230,27,77,- 0,- 0,- 0,- 0,- 0,1,105,
SANTA FE,Castellanos,Lehmann,82021240,192,342,- 0,166,- 0,- 0,- 0,- 0,700,
SANTA FE,Castellanos,María Juana,82021250,674,1,- 0,897,- 0,- 0,- 0,52,"1,62",
SANTA FE,Castellanos,Plaza Clucellas,82021270,45,283,- 0,- 0,- 0,- 0,- 0,- 0,328,
SANTA FE,Castellanos,Plaza Saguier,82021280,- 0,51,- 0,- 0,- 0,- 0,- 0,- 0,51,
SANTA FE,Castellanos,Presidente Roca,82021290,- 0,137,- 0,1,- 0,- 0,- 0,5,143,
SANTA FE,Castellanos,Pueblo Marini,82021300,- 0,- 0,- 0,- 0,- 0,- 0,- 0,11,11,
SANTA FE,Castellanos,Rafaela,82021310,"2,71","22,93",- 0,"4,2",6,2,- 0,"1,5","31,34",
SANTA FE,Castellanos,Ramona,82021320,1,- 0,- 0,- 0,- 0,- 0,- 0,327,328,
SANTA FE,Castellanos,San Antonio,82021330,- 0,10,- 0,- 0,- 0,- 0,- 0,59,69,
SANTA FE,Castellanos,San Vicente,82021340,770,"1,33",- 0,- 0,- 0,- 0,- 0,42,"2,15",
SANTA FE,Castellanos,Santa Clara de Saguier,82021350,160,107,- 0,- 0,- 0,- 0,- 0,218,485,
SANTA FE,Castellanos,Sunchales,82021360,"1,06",21,1,"6,38",- 0,- 0,- 0,67,"7,53",
SANTA FE,Castellanos,Susana,82021370,- 0,- 0,- 0,326,- 0,- 0,- 0,78,404,
SANTA FE,Castellanos,Tacural,82021380,437,- 0,- 0,494,- 0,- 0,- 0,- 0,931,
SANTA FE,Castellanos,Vila,82021390,419,- 0,- 0,- 0,- 0,- 0,- 0,- 0,419,
SANTA FE,Castellanos,Villa San José,82021410,- 0,53,- 0,- 0,- 0,- 0,- 0,31,84,
SANTA FE,Castellanos,Virginia,82021420,- 0,- 0,- 0,- 0,- 0,- 0,- 0,9,9,
SANTA FE,Castellanos,Zenón Pereyra,82021430,- 0,53,- 0,- 0,- 0,- 0,- 0,- 0,53,
SANTA FE,Castellanos,Frontera,82021200,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1,1,
SANTA FE,Constitución,Alcorta,82028010,215,"1,3",- 0,430,- 0,- 0,- 0,537,"2,48",
SANTA FE,Constitución,Bombal,82028040,245,132,- 0,626,- 0,- 0,- 0,- 0,1,
SANTA FE,Constitución,Empalme Villa Constitución,82028070,620,- 0,- 0,- 0,- 0,- 0,- 0,- 0,620,
SANTA FE,Constitución,Godoy,82028100,- 0,- 0,- 0,- 0,- 0,- 0,- 0,152,152,
SANTA FE,Constitución,Juan B. Molina,82028110,350,- 0,- 0,- 0,- 0,- 0,- 0,1,351,
SANTA FE,Constitución,Juncal,82028120,256,- 0,- 0,1,- 0,- 0,- 0,27,284,
SANTA FE,Constitución,La Vanguardia,82028130,- 0,- 0,- 0,114,- 0,- 0,- 0,- 0,114,
SANTA FE,Constitución,Máximo Paz (Est. Paz),82028140,600,321,- 0,- 0,- 0,- 0,- 0,271,"1,19",
SANTA FE,Constitución,Pavón,82028150,99,- 0,- 0,- 0,- 0,- 0,- 0,- 0,99,
SANTA FE,Constitución,Pavón Arriba,82028160,- 0,75,- 0,471,- 0,- 0,- 0,25,571,
SANTA FE,Constitución,Rueda,82028180,- 0,- 0,- 0,- 0,- 0,- 0,- 0,72,72,
SANTA FE,Constitución,Santa Teresa,82028190,165,56,- 0,575,- 0,- 0,- 0,103,899,
SANTA FE,Constitución,Sargento Cabral,82028200,- 0,- 0,- 0,347,- 0,- 0,- 0,102,449,
SANTA FE,Constitución,Villa Constitución,82028230,"4,32",2,- 0,559,- 0,- 0,- 0,"1,29","8,18",
SANTA FE,Constitución,Peyrano,82028170,- 0,743,- 0,- 0,- 0,- 0,- 0,- 0,743,
SANTA FE,Constitución,Cepeda,82028060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,4,4,
SANTA FE,Constitución,General Gelly,82028090,189,- 0,- 0,- 0,- 0,- 0,- 0,4,193,
SANTA FE,Garay,Cayastá,82035010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,429,429,
SANTA FE,Garay,Helvecia,82035020,- 0,440,- 0,- 0,- 0,- 0,- 0,205,645,
SANTA FE,Garay,Saladero Mariano Cabal,82035040,- 0,- 0,- 0,- 0,- 0,2,- 0,64,66,
SANTA FE,Garay,Santa Rosa de Calchines,82035050,77,941,- 0,- 0,- 0,- 0,- 0,- 0,"1,02",
SANTA FE,Garay,Los Zapallos,82035030,- 0,67,- 0,- 0,67,- 0,- 0,- 0,134,
SANTA FE,General López,Aarón Castellanos (Est. Castellanos),82042010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,36,36,
SANTA FE,General López,Amenábar,82042020,155,- 0,- 0,- 0,- 0,- 0,- 0,80,235,
SANTA FE,General López,Cafferata,82042030,246,- 0,- 0,1,- 0,- 0,- 0,- 0,247,
SANTA FE,General López,Cañada del Ucle,82042040,222,- 0,- 0,- 0,- 0,- 0,- 0,200,422,
SANTA FE,General López,Carmen,82042050,- 0,- 0,- 0,- 0,40,- 0,- 0,100,140,
SANTA FE,General López,Carreras,82042060,- 0,1,- 0,- 0,- 0,- 0,- 0,274,275,
SANTA FE,General López,Chapuy,82042070,- 0,1,- 0,- 0,- 0,- 0,- 0,- 0,1,
SANTA FE,General López,Chovet,82042080,- 0,1,- 0,- 0,- 0,2,- 0,- 0,3,
SANTA FE,General López,Christophersen,82042090,- 0,- 0,- 0,15,- 0,- 0,- 0,78,93,
SANTA FE,General López,Diego de Alvear,82042100,206,- 0,- 0,64,- 0,- 0,- 0,108,378,
SANTA FE,General López,Elortondo,82042110,486,"1,29",- 0,- 0,- 0,- 0,- 0,70,"1,85",
SANTA FE,General López,Firmat,82042120,276,"1,48",- 0,"3,32",- 0,- 0,- 0,- 0,"5,08",
SANTA FE,General López,Hughes,82042130,- 0,- 0,- 0,"1,39",- 0,- 0,- 0,- 0,"1,39",
SANTA FE,General López,La Chispa,82042140,- 0,- 0,- 0,- 0,- 0,- 0,- 0,71,71,
SANTA FE,General López,Maggiolo,82042170,78,- 0,- 0,- 0,1,- 0,- 0,50,129,
SANTA FE,General López,María Teresa,82042180,21,"1,04",- 0,- 0,1,- 0,- 0,30,"1,09",
SANTA FE,General López,Melincué (Est. San Urbano),82042190,- 0,- 0,- 0,- 0,- 0,- 0,- 0,201,201,
SANTA FE,General López,Miguel Torres,82042200,- 0,1,- 0,- 0,- 0,- 0,- 0,- 0,1,
SANTA FE,General López,Murphy,82042210,- 0,- 0,- 0,717,- 0,- 0,- 0,- 0,717,
SANTA FE,General López,Rufino,82042220,"1,24",47,- 0,"5,95",- 0,- 0,- 0,- 0,"7,24",
SANTA FE,General López,San Eduardo,82042230,152,- 0,- 0,153,- 0,- 0,- 0,- 0,305,
SANTA FE,General López,San Francisco de Santa Fe,82042240,- 0,- 0,- 0,45,- 0,1,- 0,- 0,46,
SANTA FE,General López,San Gregorio,82042250,43,- 0,- 0,"1,01",- 0,- 0,- 0,118,"1,17",
SANTA FE,General López,Sancti Spiritu,82042260,294,- 0,- 0,158,- 0,1,- 0,605,"1,06",
SANTA FE,General López,Santa Isabel,82042270,198,- 0,- 0,"1,15",- 0,1,- 0,- 0,"1,35",
SANTA FE,General López,Teodelina,82042280,- 0,935,- 0,- 0,- 0,- 0,- 0,165,"1,1",
SANTA FE,General López,Venado Tuerto,82042290,"1,97","17,65",- 0,"1,47",380,- 0,- 0,79,"21,54",
SANTA FE,General López,Villa Cañás,82042300,666,"1,2",- 0,839,4,- 0,- 0,171,"2,88",
SANTA FE,General López,Wheelwright,82042310,- 0,"1,14",- 0,1,- 0,1,- 0,299,"1,44",
SANTA FE,General López,Labordeboy,82042150,215,- 0,- 0,- 0,- 0,- 0,- 0,- 0,215,
SANTA FE,General Obligado,Avellaneda (Est. Ewald),82049020,3,15,- 0,"3,69",750,- 0,- 0,"1,14","5,6",
SANTA FE,General Obligado,Berna,82049030,- 0,- 0,- 0,- 0,10,- 0,- 0,48,58,
SANTA FE,General Obligado,El Araza,82049040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,126,126,
SANTA FE,General Obligado,El Rabón,82049050,- 0,65,- 0,- 0,- 0,1,- 0,99,165,
SANTA FE,General Obligado,Florencia,82049060,261,136,- 0,- 0,- 0,1,- 0,188,586,
SANTA FE,General Obligado,Guadalupe Norte,82049070,86,- 0,- 0,- 0,- 0,- 0,- 0,- 0,86,
SANTA FE,General Obligado,Ingeniero Chanourdie,82049080,- 0,- 0,- 0,- 0,- 0,1,- 0,85,86,
SANTA FE,General Obligado,La Isleta,82049090,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
SANTA FE,General Obligado,La Sarita,82049100,- 0,- 0,- 0,- 0,- 0,- 0,- 0,85,85,
SANTA FE,General Obligado,Las Garzas,82049120,92,- 0,- 0,- 0,- 0,- 0,- 0,- 0,92,
SANTA FE,General Obligado,Las Toscas,82049130,517,"1,04",- 0,190,- 0,1,- 0,493,"2,25",
SANTA FE,General Obligado,Los Laureles,82049140,- 0,- 0,- 0,- 0,20,- 0,- 0,- 0,20,
SANTA FE,General Obligado,Malabrigo,82049150,653,924,- 0,- 0,160,- 0,- 0,91,"1,83",
SANTA FE,General Obligado,Paraje San Manuel,82049160,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
SANTA FE,General Obligado,Reconquista,82049180,"1,76","14,31",1,"7,05",800,2,- 0,"2,84","26,76",
SANTA FE,General Obligado,San Antonio de Obligado,82049190,121,132,- 0,- 0,- 0,6,- 0,5,264,
SANTA FE,General Obligado,Tacuarendí (Emb. Kilómetro 421),82049200,95,115,- 0,- 0,- 0,- 0,- 0,3,213,
SANTA FE,General Obligado,Villa Ana,82049210,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
SANTA FE,General Obligado,Villa Guillermina,82049220,167,173,- 0,- 0,- 0,1,- 0,89,430,
SANTA FE,General Obligado,Villa Ocampo,82049230,"2,01","1,61",- 0,16,29,1,- 0,- 0,"3,67",
SANTA FE,General Obligado,Lanteri,82049110,- 0,- 0,- 0,- 0,- 0,- 0,- 0,300,300,
SANTA FE,General Obligado,Arroyo Ceibal,82049010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,108,108,
SANTA FE,Iriondo,Barrio Cicarelli,82056010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,9,9,
SANTA FE,Iriondo,Bustinza,82056020,287,- 0,- 0,6,- 0,- 0,- 0,90,383,
SANTA FE,Iriondo,Cañada de Gómez,82056030,"1,18","7,26",- 0,329,- 0,- 0,- 0,411,"9,18",
SANTA FE,Iriondo,Carrizales (Est. Clarke),82056040,489,17,- 0,- 0,- 0,- 0,- 0,- 0,506,
SANTA FE,Iriondo,Classon,82056050,- 0,- 0,- 0,138,- 0,- 0,- 0,21,159,
SANTA FE,Iriondo,Colonia Médici,82056060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,12,12,
SANTA FE,Iriondo,Correa,82056070,109,"1,06",- 0,572,1,- 0,- 0,23,"1,77",
SANTA FE,Iriondo,Larguía,82056080,- 0,- 0,- 0,- 0,- 0,- 0,- 0,7,7,
SANTA FE,Iriondo,Lucio V. López,82056090,- 0,5,- 0,- 0,- 0,- 0,- 0,31,36,
SANTA FE,Iriondo,Oliveros,82056100,2,- 0,- 0,"1,36",- 0,1,- 0,- 0,"3,36",
SANTA FE,Iriondo,Pueblo Andino,82056110,- 0,756,- 0,- 0,- 0,- 0,- 0,414,"1,17",
SANTA FE,Iriondo,Salto Grande,82056120,493,- 0,- 0,- 0,- 0,- 0,- 0,89,582,
SANTA FE,Iriondo,Serodino,82056130,215,- 0,- 0,12,- 0,- 0,- 0,113,340,
SANTA FE,Iriondo,Totoras,82056140,501,- 0,- 0,920,- 0,- 0,- 0,131,"1,55",
SANTA FE,Iriondo,Villa Eloísa,82056150,563,- 0,- 0,457,- 0,- 0,- 0,81,"1,1",
SANTA FE,Iriondo,Villa La Rivera (Oliveros),82056160,- 0,- 0,- 0,- 0,- 0,- 0,- 0,37,37,
SANTA FE,Iriondo,Villa La Rivera (Pueblo Andino),82056170,92,- 0,- 0,- 0,- 0,2,- 0,26,120,
SANTA FE,La Capital,Angel Gallardo,82063010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,27,27,
SANTA FE,La Capital,Arroyo Aguiar,82063020,101,- 0,- 0,- 0,- 0,2,- 0,38,141,
SANTA FE,La Capital,Arroyo Leyes,82063030,- 0,"1,11",- 0,88,- 0,- 0,- 0,106,"1,31",
SANTA FE,La Capital,Cabal,82063040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,13,13,
SANTA FE,La Capital,Candioti,82063060,- 0,- 0,- 0,251,- 0,- 0,- 0,1,252,
SANTA FE,La Capital,Emilia,82063070,101,- 0,- 0,153,- 0,- 0,- 0,1,255,
SANTA FE,La Capital,Laguna Paiva,82063080,"1,82",- 0,- 0,- 0,- 0,- 0,- 0,76,"1,9",
SANTA FE,La Capital,Llambi Campbell,82063090,187,- 0,- 0,- 0,73,- 0,- 0,186,446,
SANTA FE,La Capital,Monte Vera,82063100,261,- 0,- 0,- 0,- 0,3,- 0,- 0,264,
SANTA FE,La Capital,Nelson,82063110,387,- 0,- 0,1,3,- 0,- 0,69,460,
SANTA FE,La Capital,Recreo,82063140,"1,04",32,- 0,- 0,- 0,- 0,- 0,275,"1,34",
SANTA FE,La Capital,San José del Rincón,82063160,"1,53","2,33",- 0,504,- 0,1,- 0,- 0,"4,37",
SANTA FE,La Capital,Santa Fe,82063170,"18,2","63,47",32,"44,57","1,83",9,- 0,115,"128,23",
SANTA FE,La Capital,Santo Tomé,82063180,13,13,- 0,428,11,- 0,- 0,469,934,
SANTA FE,La Capital,Sauce Viejo,82063190,964,- 0,- 0,170,- 0,- 0,- 0,77,"1,21",
SANTA FE,Las Colonias,Cavour,82070010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,3,3,
SANTA FE,Las Colonias,Cululú,82070020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,24,24,
SANTA FE,Las Colonias,Elisa,82070030,- 0,- 0,- 0,235,- 0,- 0,- 0,- 0,235,
SANTA FE,Las Colonias,Empalme San Carlos,82070040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,13,13,
SANTA FE,Las Colonias,Esperanza,82070050,"1,73","8,25",- 0,26,- 0,5,- 0,420,"10,44",
SANTA FE,Las Colonias,Felicia,82070060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,443,443,
SANTA FE,Las Colonias,Franck,82070070,165,- 0,- 0,162,- 0,- 0,- 0,101,428,
SANTA FE,Las Colonias,Grutly,82070080,93,- 0,- 0,- 0,- 0,- 0,- 0,21,114,
SANTA FE,Las Colonias,Hipatia,82070090,- 0,- 0,- 0,- 0,- 0,- 0,- 0,53,53,
SANTA FE,Las Colonias,Humboldt,82070100,273,- 0,- 0,24,2,- 0,- 0,195,494,
SANTA FE,Las Colonias,La Pelada,82070120,- 0,- 0,- 0,80,- 0,- 0,- 0,96,176,
SANTA FE,Las Colonias,Las Tunas,82070130,3,- 0,- 0,108,- 0,1,- 0,- 0,112,
SANTA FE,Las Colonias,María Luisa,82070140,- 0,- 0,- 0,- 0,- 0,- 0,- 0,167,167,
SANTA FE,Las Colonias,Matilde,82070150,87,- 0,- 0,- 0,- 0,- 0,- 0,68,155,
SANTA FE,Las Colonias,Nuevo Torino,82070160,78,- 0,- 0,- 0,72,- 0,- 0,5,155,
SANTA FE,Las Colonias,OTROS,Sin Datos,- 0,- 0,- 0,- 0,- 0,- 0,- 0,16,16,
SANTA FE,Las Colonias,Pilar,82070170,112,- 0,- 0,10,- 0,- 0,- 0,2,124,
SANTA FE,Las Colonias,Progreso,82070190,- 0,- 0,- 0,- 0,- 0,- 0,- 0,621,621,
SANTA FE,Las Colonias,Providencia,82070200,- 0,- 0,- 0,- 0,- 0,- 0,- 0,135,135,
SANTA FE,Las Colonias,Sa Pereyra,82070210,54,- 0,- 0,- 0,- 0,- 0,- 0,3,57,
SANTA FE,Las Colonias,San Agustín,82070220,- 0,- 0,- 0,- 0,- 0,- 0,- 0,83,83,
SANTA FE,Las Colonias,San Carlos Centro,82070230,386,4,- 0,2,- 0,- 0,- 0,34,"4,42",
SANTA FE,Las Colonias,San Carlos Norte,82070240,- 0,228,- 0,- 0,- 0,- 0,- 0,152,380,
SANTA FE,Las Colonias,San Carlos Sud,82070250,30,676,- 0,- 0,- 0,- 0,- 0,9,715,
SANTA FE,Las Colonias,San Jerónimo del Sauce,82070260,- 0,- 0,- 0,119,- 0,- 0,- 0,- 0,119,
SANTA FE,Las Colonias,San Jerónimo Norte,82070270,191,- 0,- 0,"1,62",- 0,- 0,- 0,261,"2,07",
SANTA FE,Las Colonias,Santa Clara de Buena Vista,82070290,- 0,668,- 0,- 0,- 0,- 0,- 0,- 0,668,
SANTA FE,Las Colonias,Santo Domingo,82070300,- 0,- 0,- 0,- 0,- 0,- 0,- 0,255,255,
SANTA FE,Las Colonias,SARMIENTO,82070310,135,- 0,- 0,- 0,130,- 0,- 0,171,436,
SANTA FE,OTROS,OTROS,Sin Datos,- 0,- 0,- 0,- 0,"2,58",- 0,- 0,- 0,"2,58",
SANTA FE,Rosario,Acebal,82084010,185,"1,42",- 0,36,61,- 0,- 0,140,"1,84",
SANTA FE,Rosario,Álvarez,82084030,47,"1,39",- 0,2,134,- 0,- 0,- 0,"1,58",
SANTA FE,Rosario,Alvear,82084040,"1,91","3,06",- 0,253,- 0,- 0,- 0,16,"5,24",
SANTA FE,Rosario,Arminda,82084060,- 0,86,- 0,- 0,40,- 0,- 0,- 0,126,
SANTA FE,Rosario,Arroyo Seco,82084070,"1,97","3,42",- 0,2,- 0,- 0,- 0,11,"5,4",
SANTA FE,Rosario,Carmen del Sauce,82084080,- 0,3,- 0,180,- 0,- 0,- 0,22,205,
SANTA FE,Rosario,Coronel Bogado,82084090,415,- 0,- 0,178,- 0,- 0,- 0,- 0,593,
SANTA FE,Rosario,Cuatro Esquinas,82084110,- 0,- 0,- 0,48,- 0,- 0,- 0,- 0,48,
SANTA FE,Rosario,El Caramelo,82084120,71,- 0,- 0,497,- 0,- 0,- 0,- 0,568,
SANTA FE,Rosario,Fighiera,82084130,342,- 0,- 0,- 0,- 0,- 0,- 0,258,600,
SANTA FE,Rosario,Funes,82084140,"4,52","5,93",1,"2,46",- 0,1,- 0,100,"13,02",
SANTA FE,Rosario,General Lagos,82084150,400,- 0,- 0,1,1,1,- 0,140,543,
SANTA FE,Rosario,Granadero Baigorria,82084160,- 0,"4,11",- 0,8,2,- 0,- 0,676,"4,79",
SANTA FE,Rosario,Ibarlucea,82084170,- 0,692,- 0,728,- 0,- 0,- 0,415,"1,83",
SANTA FE,Rosario,Pérez,82084210,"2,89",- 0,- 0,114,- 0,10,- 0,6,"3,02",
SANTA FE,Rosario,Piñero (Est. Erasto),82084220,- 0,181,- 0,1,55,- 0,- 0,- 0,237,
SANTA FE,Rosario,Pueblo Esther,82084230,241,- 0,- 0,611,- 0,1,- 0,- 0,853,
SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),82084240,- 0,118,- 0,- 0,54,- 0,- 0,- 0,172,
SANTA FE,Rosario,Pueblo Uranga,82084250,29,- 0,- 0,162,- 0,- 0,- 0,52,243,
SANTA FE,Rosario,Puerto Arroyo Seco,82084260,- 0,- 0,- 0,- 0,25,- 0,- 0,- 0,25,
SANTA FE,Rosario,Rosario,82084270,"37,27","183,45",74,"104,07",218,1,- 0,"5,23","330,32",
SANTA FE,Rosario,Soldini,82084280,116,780,- 0,- 0,86,- 0,- 0,- 0,982,
SANTA FE,Rosario,Villa Amelia,82084290,172,109,- 0,2,- 0,- 0,- 0,2,285,
SANTA FE,Rosario,Villa del Plata,82084300,- 0,- 0,- 0,231,101,- 0,- 0,- 0,332,
SANTA FE,Rosario,Villa Gobernador Gálvez,82084310,"6,75",17,- 0,"1,54","4,99",- 0,- 0,35,"13,33",
SANTA FE,Rosario,Zavalla,82084320,710,932,- 0,- 0,- 0,- 0,- 0,95,"1,74",
SANTA FE,Rosario,Albarellos,82084020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,20,20,
SANTA FE,Rosario,Coronel Rodolfo S. Domínguez,82084100,- 0,318,- 0,- 0,- 0,- 0,- 0,- 0,318,
SANTA FE,Rosario,Kilómetro 101,82084180,- 0,- 0,- 0,- 0,- 0,2,- 0,1,3,
SANTA FE,Rosario,Arbilla,82084050,30,- 0,- 0,- 0,- 0,- 0,- 0,- 0,30,
SANTA FE,Rosario,Monte Flores,82084200,8,- 0,- 0,- 0,- 0,- 0,- 0,- 0,8,
SANTA FE,San Cristóbal,Aguará Grande,82091010,- 0,- 0,- 0,- 0,- 0,1,- 0,2,3,
SANTA FE,San Cristóbal,Ambrosetti,82091020,- 0,- 0,- 0,- 0,- 0,1,- 0,84,85,
SANTA FE,San Cristóbal,Arrufo,82091030,155,166,- 0,116,- 0,- 0,- 0,- 0,437,
SANTA FE,San Cristóbal,Balneario La Verde,82091040,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
SANTA FE,San Cristóbal,Capivara,82091050,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
SANTA FE,San Cristóbal,Ceres,82091060,"1,06","1,94",- 0,- 0,- 0,- 0,- 0,541,"3,54",
SANTA FE,San Cristóbal,Colonia Bossi,82091080,56,- 0,- 0,136,720,- 0,- 0,3,915,
SANTA FE,San Cristóbal,Hersilia,82091120,- 0,199,- 0,- 0,- 0,- 0,- 0,370,569,
SANTA FE,San Cristóbal,Huanqueros,82091130,- 0,- 0,- 0,- 0,- 0,- 0,- 0,34,34,
SANTA FE,San Cristóbal,La Cabral,82091140,- 0,- 0,- 0,- 0,1,1,- 0,2,4,
SANTA FE,San Cristóbal,La Rubia,82091150,- 0,31,- 0,- 0,- 0,- 0,- 0,12,43,
SANTA FE,San Cristóbal,Las Palmeras,82091170,- 0,- 0,- 0,- 0,- 0,- 0,- 0,97,97,
SANTA FE,San Cristóbal,Moisés Ville,82091180,- 0,352,- 0,207,- 0,- 0,- 0,- 0,559,
SANTA FE,San Cristóbal,Monigotes,82091190,- 0,- 0,- 0,45,- 0,- 0,- 0,12,57,
SANTA FE,San Cristóbal,Ñanducita,82091200,- 0,- 0,- 0,- 0,- 0,- 0,- 0,46,46,
SANTA FE,San Cristóbal,OTROS,Sin Datos,- 0,- 0,- 0,- 0,- 0,- 0,- 0,6,6,
SANTA FE,San Cristóbal,Palacios,82091210,2,- 0,- 0,31,- 0,- 0,- 0,38,71,
SANTA FE,San Cristóbal,San Cristóbal,82091220,847,"1,24",- 0,597,- 0,1,- 0,595,"3,28",
SANTA FE,San Cristóbal,San Guillermo,82091230,990,"1,5",- 0,47,- 0,- 0,- 0,195,"2,73",
SANTA FE,San Cristóbal,Santurce,82091240,- 0,- 0,- 0,- 0,- 0,- 0,- 0,45,45,
SANTA FE,San Cristóbal,Soledad,82091250,- 0,- 0,- 0,- 0,- 0,- 0,- 0,170,170,
SANTA FE,San Cristóbal,Suardi,82091260,- 0,- 0,- 0,"1,56",- 0,- 0,- 0,- 0,"1,56",
SANTA FE,San Cristóbal,Villa Saralegui,82091270,- 0,- 0,- 0,- 0,3,- 0,- 0,48,51,
SANTA FE,San Cristóbal,Curupaity,82091110,- 0,- 0,- 0,- 0,- 0,- 0,- 0,15,15,
SANTA FE,San Cristóbal,Colonia Ana,82091070,- 0,- 0,- 0,- 0,- 0,- 0,- 0,6,6,
SANTA FE,San Cristóbal,Colonia Rosa,82091090,- 0,- 0,- 0,- 0,- 0,- 0,- 0,12,12,
SANTA FE,San Javier,Alejandra,82098010,- 0,- 0,- 0,- 0,- 0,1,- 0,453,454,
SANTA FE,San Javier,Cacique Ariacaiquín,82098020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,34,34,
SANTA FE,San Javier,Colonia Durán,82098030,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
SANTA FE,San Javier,Romang,82098050,- 0,801,- 0,2,195,- 0,- 0,369,"1,37",
SANTA FE,San Javier,San Javier,82098060,- 0,826,- 0,96,- 0,- 0,- 0,194,"1,12",
SANTA FE,San Javier,La Brava,82098040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,20,20,
